id,text,source,created_at,
822590690362322948,@POTUS so much for #MAGA. https://t.co/NSVJhAQhlc,Twitter for iPhone,2017-01-20 23:44:38,
822590681222971397,@ericbolling There's hope after all!!🇺🇸👍🏼#Trump45 #MAGA,Twitter for iPhone,2017-01-20 23:44:36,
822590680757403651,#Inauguration Going forward can we all agree to teach our children not to be sore losers and not to be everything you say you hate. #MAGA🇺🇸,Twitter for iPad,2017-01-20 23:44:35,
822590668019265543,"You are a Rock Star Sir!
You have an army of Patriots standing right behind you
We'll bring the Torches &amp;Pitchforks… https://t.co/oIYXFMHiaN",Twitter Web Client,2017-01-20 23:44:32,
822590666698092546,@KeeganNYC i think this is just beginning 🇺🇸 #MAGA #Trump45 #PresidentTrump,Twitter Web Client,2017-01-20 23:44:32,
822590663405473795,@mickthegiant @X0X00_1010 @TDSIanJames he will on All AMERICANS - watch and learn #MAGA,Twitter Web Client,2017-01-20 23:44:31,
822590660154916864,@TMZ buncha crybabies #PresidentTrump #InaugurationDay #MAGA,Twitter for iPad,2017-01-20 23:44:31,
822590656640143360,@RSBNetwork LIVE Stream: All Day LIVE #Inauguration Coverage &amp; GREATEST Rally Moments! #MAGA Moments! https://t.co/Mcv0eWKq3b via @YouTube,Twitter Web Client,2017-01-20 23:44:30,
822590655675461633,"no big fake smiles, eyes popping out today FB @klout @wittier9 #MAGA https://t.co/fUIImagP9o",Vitweet,2017-01-20 23:44:29,
822590640156446721,1 hour to go! The crowds are amazing! #MAGA 🇺🇸💥🇺🇸 https://t.co/4V3EDzsPKd,Twitter for iPhone,2017-01-20 23:44:26,
822590639636414465,"Shia LaBeouf and Jaden Smith launch ""He will not divide us"" campaign. If Obama couldn't, Trump surely won't. #PresidentTrump #MAGA",Twitter for iPhone,2017-01-20 23:44:26,
822590629112844291,"""Peacefully protesting""

🚂#MAGA🇺🇸💨 https://t.co/Gt93Um7N2X",Twitter for iPhone,2017-01-20 23:44:23,
822590622934663168,"Did Trump Hire Actors for His Presidential Announcement, Then Not Pay Them? - #tcot #MAGA #Trump https://t.co/fm3kuUZk0E",IFTTT,2017-01-20 23:44:22,
822590619382153216,Watchdog group files complaint calling on feds to terminate lease for Trump’s hotel - #tcot #MAGA #Trump https://t.co/OthM5rTusL,IFTTT,2017-01-20 23:44:21,
822590618148999170,#SaltyMuch #Inauguration2017 #GreatTradition #MAGA #dc https://t.co/WBPR8mdvvY,Twitter for iPad,2017-01-20 23:44:21,
822590617423331329,"At 70, @realDonaldTrump is the oldest person to be sworn in as president.
#InaugurationDay #AmericaFirst #MakeAmericaGreatAgain #MAGA",Twitter for Android,2017-01-20 23:44:20,
822590605444390914,@RealJack @jabs611 #MAGA,Mobile Web (M5),2017-01-20 23:44:17,
822590603288543232,Well deserved!!!! #MAGA https://t.co/yRstyuJTps,Twitter for Android,2017-01-20 23:44:17,
822590599245217795,'The Walking Dead' actress says she really did 'smack the s-- https://t.co/sB8r9cEb0J #TrumpTransition #PresidentElectTrump #MAGA #privacy,Tweet Old Post,2017-01-20 23:44:16,
822590594556035072,#MAGA https://t.co/DtH2sdlsSI,Twitter for iPhone,2017-01-20 23:44:15,
822590586779746307,"The #Left and the #MSM laughed at any chance of a @realDonaldTrump presidency. Now that he's @POTUS, he's having th… https://t.co/Wxn4b2A7k7",Twitter for Android,2017-01-20 23:44:13,
822590584770727942,Proud that my sons school let them watch #TrumpInauguration #MAGA 🐬🐬🐬,Echofon,2017-01-20 23:44:13,
822590584179355648,Obama turns out the lights of America’s greatness in rush to embrace brutal Castro regime - https://t.co/27xhhx63SN - @washtimes #tcot #MAGA,Twitter Web Client,2017-01-20 23:44:12,
822590581331361793,Love this guy! I have high hopes! @mike_pence #MAGA #Inauguration https://t.co/nGuDUxp3fs,Twitter for iPhone,2017-01-20 23:44:12,
822590571005038593,"It breaks my heart that I could not be there to support the return of logic, reason, and order to our ""soon to be g… https://t.co/tdvmCWwfm9",Twitter Web Client,2017-01-20 23:44:09,
822590568073138179,About to make these next 4 years the best ever #Inauguration #MAGA @OldRowOfficial https://t.co/7pzNPHEenl,Twitter for iPhone,2017-01-20 23:44:09,
822590567125237760,@VABVOX We don't need these pages! We're all in this TOGETHER! #MAGA for all Americans.,Twitter Web Client,2017-01-20 23:44:08,
822590566529634304,God LOVE @MELANIATRUMP I know her FEET are THROBBING!! SO #Lovely...YOU make #AMERICA PROUD! #MelaniaFirstLady #InagurationDay #MAGA #USA1ST,Twitter Web Client,2017-01-20 23:44:08,
822590555725172736,@CSPANJNKY @parkstorm @cspanwj Republican teabillies already divide the country retard. #NotMyPresident #Inauguration #MAGA #TheResistance,Twitter Web Client,2017-01-20 23:44:06,
822590554815000580,And the rest? REMEMBER #WeThePeople? We voted for #AmericaFirst to #MAGA. What are you doing? #TrumpTrain @HouseGOP… https://t.co/EKmZA1q67n,Twitter for Android,2017-01-20 23:44:05,
822590548343193600,#MAGA,Twitter for Android,2017-01-20 23:44:04,
822590543335194626,You have a right to self-determination--which means: freedom for you &amp; all. Let's hope Trump leads us to this ideal. #MAGA #WakeUpAmerica,Twitter Web Client,2017-01-20 23:44:03,
822590533914783750,.@VP @WhiteHouse What a beautiful Pence family portrait!  You should hang this one on the wall for sure! God Bless! #Inauguration #MAGA,Twitter for Android,2017-01-20 23:44:00,
822590533658935298,@ajplus #MAGA #AmericaFirst,Twitter Web Client,2017-01-20 23:44:00,
822590531465265153,@POTUS What a historic and beautiful day!  Proud to have supported you since day 1. #InaugurationDay #MAGA,Twitter for iPhone,2017-01-20 23:44:00,
822590522711744512,"Attention liberals its a NEW DAY, be4 u hurt urselves! Remember - Our@potus supports law enforcement,&amp;theyve been w… https://t.co/7AsrT2I0Cw",Twitter Web Client,2017-01-20 23:43:58,
822590520597872641,Foh with that bs 🙄 #MAGA 💯🇺🇸 https://t.co/yNTiWfhv2W,Twitter for iPhone,2017-01-20 23:43:57,
822590520463597570,"If their name was Kennedy, they'd be dripping wet with media slobber.
#MAGA https://t.co/7uQqAoUkIf",Twitter for iPhone,2017-01-20 23:43:57,
822590519586983938,".@potus44 2 Timothy 3, @POTUS45th the revival that Prayers brought about &amp; vigilant reverence will maintain #MAGA #inaug2017 @TrumpInaugural",Twitter for iPhone,2017-01-20 23:43:57,
822590509403226112,@TinaMorphis @keethers @fangpusskins America's back! #MAGA https://t.co/OZUUC8wxCg,Twitter for Android,2017-01-20 23:43:55,
822590500305829889,"Anti-Trump Protesters Block Elderly Woman ""Having Heart Attack"" From Crossing Protest Barrier.… https://t.co/VfSBvlLRJI",Buffer,2017-01-20 23:43:52,
822590499517329409,@POTUS now has 13.4 MILLION FOLLOWERS!  NEED TO FOLLOW &amp; SHATTER OBAMA COUNT! #Inauguration #MAGA  #PresidentTrump  #VicePresidentPence,Twitter Web Client,2017-01-20 23:43:52,
822590497181016065,FB @klout @wittier9 #MAGA https://t.co/DPVBwAE3Bq,Vitweet,2017-01-20 23:43:52,
822590493494284288,@realDonaldTrump #MAGA #YoureHired,Twitter for Android,2017-01-20 23:43:51,
822590491522990081,@maddow Mark Levin is mocking you and just called you an idiot. #MAGA #Libtards,Twitter Web Client,2017-01-20 23:43:50,
822590488314265602,"President Donald Trump said it 
""Radical Islamic"" 8 years Obama never said it! #MAGA #VIICTORY #draintheswamp. All Talk No Action.
#nomore",Twitter for Android,2017-01-20 23:43:50,
822590466759790593,"@bethfordroth @fxp123 @Slate such petty #SoreLosers ... Check again then help #MAGA w/ less crime, less welfare, less illegals, more jobs",Twitter for iPhone,2017-01-20 23:43:44,
822590452595621888,And that's bad? he won. Live with it. The people chose. @potus @realdonaldtrump @barackobama #MAGA #FB https://t.co/VaX6QmBZka,Chicken Nugget,2017-01-20 23:43:41,
822590448518758401,@AjitPaiFCC congrats #MAGA,Twitter for Android,2017-01-20 23:43:40,
822590445750484992,"""we all bleed the same red blood of patriots, we all enjoy the same glorious freedoms, &amp; we all salute the same great American flag"" #MAGA🇺🇸",Twitter for iPhone,2017-01-20 23:43:39,
822590428323135489,Mom is fixing the tacos for the Trump Day #Inauguration party of Northwest Florida.  #MAGA #YoureHired https://t.co/yn03PwkDpc,Twitter for Android,2017-01-20 23:43:35,
822590427991863297,"@ScottPresler @Veteran4Trump .@370ZR Ya know, all that respect conservative values will find companions in the Conservative Movement.
#MAGA",Twitter for iPhone,2017-01-20 23:43:35,
822590419976519681,@Calvinator1521 #MAGA #PROUDTOBEANAMERICAN #TRUMPTRAIN,Twitter for Android,2017-01-20 23:43:33,
822590418101616640,"In the words of Gerald Ford ""our long national nightmare is OVER"" God bless our new #POTUS  @POTUS #TrumpInauguration #maga",Twitter for iPad,2017-01-20 23:43:33,
822590409574666241,Thats MY PRESIDENT #MAGA https://t.co/0RVh0AnwaM,Twitter for Android,2017-01-20 23:43:31,
822590404587569153,"@bend_time @NBCNews @MekahloNBCLA NBC @CNN @chucktodd Pathetic excuse, RUSSIA RUSSIA RUSSIA!! #TRUMP &amp; PUTIN vs The… https://t.co/jb8zMQOdUa",Mobile Web (M5),2017-01-20 23:43:30,
822590400758251521,Fresh liberal tears for my fun new mug #MAGAhttp://q.gs/BUqfGFresh liberal tears for my fun new mug #MAGA https://t.co/8mNlzluLZ5,BrianJanuary,2017-01-20 23:43:29,
822590396102545408,@antoniodelotero 1967 might be a bit too wild for Trump &amp; his ilk. I'm thinking we need to set it back 60 to 65 yea… https://t.co/26lvtkaeP3,Twitter for Android,2017-01-20 23:43:28,
822590393439186948,@DowdEdward @sheilaaj Thought you were describing the majority of the everyday DC population. #MAGA #MDCGA,Twitter Web Client,2017-01-20 23:43:27,
822590391576825858,@KellyannePolls Happy Birthday (50th) 🎂🍷🎉🇺🇸 #MAGA #Inauguration Enjoy!!,Twitter for iPhone,2017-01-20 23:43:26,
822590387743297539,.@FoxNews What? No reporting on the YUGE changes at https://t.co/XxkKrmwQku website? #MAGA is underway Big League! Libs are going to freak😂,Twitter for iPhone,2017-01-20 23:43:26,
822590387114147845,#InaugurationDay2017 Trump is gonna #MAGA,Twitter for iPhone,2017-01-20 23:43:25,
822590383540600832,Country turning the tide back to a Godly way of life. Live simple and FREE! Liberty &amp; Justice for ALL!!! #MAGA New day for the USA,Twitter for iPhone,2017-01-20 23:43:25,
822590373314838529,Saw Donald Trumps #maga hashtag and had to question myself on why I thought it was a Magaluf reference #britishproblems,Twitter for iPhone,2017-01-20 23:43:22,
822590371175792640,"@Lucielle1980 @lizzz_818 @kransom2 @Pschlarm @CNBCnow I think the point is how do we #maga without ""cutting back"". This move ain't it.",Twitter for iPhone,2017-01-20 23:43:22,
822590365752561666,@1bigbeer I'll drink to that! #MAGA,Twitter Web Client,2017-01-20 23:43:20,
822590360467673094,Dems don't have the votes to block Pompei (CIA Dir) confirmation yet prevent vote in favor of debate. Grinding an Axe is not #MAGA,Twitter Web Client,2017-01-20 23:43:19,
822590354402721793,@dave_steere @TheGameSheet @POTUS AMEN TO THAT!  #MAGA,Twitter Web Client,2017-01-20 23:43:18,
822590347779985408,wittier FB klout wittier9 #MAGA https://t.co/4t10ynT0z2 cindycapo edaccessible,IFTTT,2017-01-20 23:43:16,
822590347301814277,@POTUS bye bye legacy lol #MAGA,Twitter for Android,2017-01-20 23:43:16,
822590343015235585,The latest MA POLITICS -&gt; #mapoli! https://t.co/1Pf9wqaufj Thanks to @luke1825 @MASmartGrowth @ACLU_Mass #mapoli #maga,Paper.li,2017-01-20 23:43:15,
822590341094244353,wittier AugustEve2012 Make America Great Again.  RealDonaldTrump #MAGA https://t.co/1ukDEVcXy7 cindycapo edaccessible,IFTTT,2017-01-20 23:43:14,
822590340540538884,"@thecampaignbook The only one dividing anything is you and lil prince haircut. Please STFU
#MAGA 
#Inauguration 
#HeIsYourPresident",Twitter for Android,2017-01-20 23:43:14,
822590337566777345,Congratulations @POTUS @realDonaldTrump #Inauguration #InaugurationDay #PresidentialInauguration #PresidentTrump… https://t.co/TewAVsrmET,Twitter for iPhone,2017-01-20 23:43:14,
822590337004740608,"@PennyRed I think your uterus has the right idea.
Please leave with it.
#MAGA https://t.co/eyusmOwsjN",Twitter Web Client,2017-01-20 23:43:13,
822590331279540224,"Great pic....
#FatherAndSon 
#MAGA
#MakeAmericaGreatAgain 
#Inauguration https://t.co/8YMMq8r1w7",Twitter Web Client,2017-01-20 23:43:12,
822590320936452100,#MAGA Make @AmericaRJ Great Again! 😆,Twitter for Windows,2017-01-20 23:43:10,
822590318918991873,"An incredible moment in #American history - @POTUS #Trump takes oath of office.
#Inauguration #MAGA #SpecialReport… https://t.co/ZZoT18KeLH",Twitter Web Client,2017-01-20 23:43:09,
822590318918991873,"An incredible moment in #American history - @POTUS #Trump takes oath of office.
#Inauguration #MAGA #SpecialReport… https://t.co/ZZoT18KeLH",Twitter Web Client,2017-01-20 23:43:09,
822590316792397827,New Sheriff in Town #MAGA https://t.co/6e3gxdQGBY,Twitter for iPhone,2017-01-20 23:43:09,
822590316666568708,"This doesn't look divisive to me! 

🚂#MAGA🇺🇸💨 https://t.co/AInTG8PAyW",Twitter for iPhone,2017-01-20 23:43:09,
822590315634823170,How exactly does taking away $500-$1750 savings per year to FHA borrowers help the working and middle class @POTUS ? @realDonaldTrump #MAGA,Twitter Web Client,2017-01-20 23:43:08,
822590312048689152,@MiguelCulone @SenSanders THIS REZPONZ NOT REVLENEMT. COAL ONLY FOR EATINGK #MAGA,Twitter for Android,2017-01-20 23:43:08,
822590310412910592,FB @klout @wittier9 #MAGA https://t.co/6zjSAFzszW,Vitweet,2017-01-20 23:43:07,
822590309255233540,Congratulations @potus ! #maga https://t.co/9KnxI20PmJ,Twitter Web Client,2017-01-20 23:43:07,
822590304788348928,"Lastly, must highlight @SenTedCruz, my primary choice, whose amazing act of forgiveness enabled me to vote Trump #Inauguration  #MAGA",Twitter Web Client,2017-01-20 23:43:06,
822590301990776832,Hugs back! #MAGA! @gerfingerpoken @SandGripper @BeanfromPa @johnnyA99 @Toupsfamily @THETXEMBASSY,Twitter Web Client,2017-01-20 23:43:05,
822590292327014400,@TomPerez_DNC @lennyukdeejay @MaddowBlog @KeithOlbermann you and liberals would but most don't care about their views #GetUsed2 @potus #MAGA,Twitter for iPhone,2017-01-20 23:43:03,
822590291676921857,Accounts Assistant Receivables Job in Kenya https://t.co/Gq8MXLd2hc #TrumpTransition #PresidentElectTrump #MAGA #privacy,Tweet Old Post,2017-01-20 23:43:03,
822590291211390978,@LouDobbs @HeyTammyBruce eloquently said the Dems were left 'gazing at their navels!'  😂 #MAGA #Inauguration,Twitter for iPhone,2017-01-20 23:43:03,
822590286660595713,"AMAZING #Inauguralparade 🎷So patriotic &amp; festive. And so much better than any pop act.

#Inauguration 
#TrumpInauguration 
#MAGA",Twitter for iPhone,2017-01-20 23:43:01,
822590281979752449,"#disruptj2o is nothing, not even the tippy top top of a baby iceberg; just a little sea foam.
#MAGA https://t.co/roPwvW4K6n",Twitter Web Client,2017-01-20 23:43:00,
822590279899381762,"You mean the Fake News MSM? Who cares!
#MAGA #MAGA3X https://t.co/vJWCumo1Xk",Twitter Web Client,2017-01-20 23:43:00,
822590274123825157,#MAGA jhicks2285 https://t.co/lVP3hIxica,Instagram,2017-01-20 23:42:58,
822590268163624961,Here's George W. Bush trying his best to figure out how ponchos wo https://t.co/E0Q9I5ee42 #TrumpTransition #PresidentTrump #MAGA #privacy,Tweet Old Post,2017-01-20 23:42:57,
822590255056486401,So Happy! Wonderful day for All #TRUEPATRIOTS ! #MAGA #LOVEmyPresidentTrump https://t.co/PeKBMnh7Tr,Twitter for Android,2017-01-20 23:42:54,
822590243622780928,"If anyone has had a bad day today like me, just remember that Obama is finally out of office #MAGA",Twitter for iPhone,2017-01-20 23:42:51,
822590243392159752,Feel much more secure with #POTUS @realDonaldTrump as #CommanderInChief @TrumpSuperPAC #Inauguration  #military #NationalDefense #MAGA 🇺🇸,Twitter for iPhone,2017-01-20 23:42:51,
822590239348850689,"@realDonaldTrump is settling in
#MAGA #Inauguration https://t.co/trIl7IumJe",Twitter Web Client,2017-01-20 23:42:50,
822590226174529537,@realDonaldTrump  #MAGA Make Anal Great Again! Is Vaseline made in the US? I think we are all going to need some!,Twitter for iPhone,2017-01-20 23:42:47,
822590217794289664,"@realDonaldTrump congratulations! Thank you for being ""the people's President""! much hope in the next four years! #MAGA🇺🇸#Let the Work Begin",Twitter for iPhone,2017-01-20 23:42:45,
822590212538859520,Very first thing Trump does is raise mortgage payments on working people. #maga #suckers https://t.co/vnVdbcOfjW,Twitter for iPhone,2017-01-20 23:42:44,
822590212211609600,Just woke up from my day long nap....assume Brian H. Griffin was sworn in as #Potus #Inauguration #MAGA 🇺🇸🇺🇸 https://t.co/8t56vkLI2X,Twitter for iPhone,2017-01-20 23:42:44,
822590206775791616,@alaskarebel @SenBookerOffice #MAGA #shameful #UNAMERICAN #VOTEDOUT,Twitter Web Client,2017-01-20 23:42:42,
822590202396942340,@POTUS I can finally follow you now that you're @realDonaldTrump &amp; I'm so proud of u as my president!! #MAGA #YoureHired,Twitter for Android,2017-01-20 23:42:41,
822590196122341380,"@ericbolling @bobbeckel #beckelsback #MAGA Bob, looking good in your red cap! @TheFive #Trump45 #Inauguration",Twitter for Android,2017-01-20 23:42:40,
822590192339058689,Such a great patriotic day! #MAGA #Trump45,TweetDeck,2017-01-20 23:42:39,
